install_time;build_time;deps_with_duplicates;deps_without_duplicates;build_size;chromium;firefox;webkit
1178;6869;118;118;116;24431;23946;24268
1205;6311;118;118;116;24071;24199;24192
1156;6205;118;118;116;24843;23374;24436
1185;6376;118;118;116;24348;24747;24972
1180;6799;118;118;116;24221;23984;23679
1222;7331;118;118;116;25585;23303;24863
1257;7235;118;118;116;25098;24915;23437
1239;6555;118;118;116;23819;23317;23418
1238;6500;118;118;116;23702;24171;24621
1226;6663;118;118;116;24888;23609;24112
1160;6829;118;118;116;24071;24006;24440
1243;6871;118;118;116;25360;24296;24807
1211;6997;118;118;116;23865;23762;24590
1273;6770;118;118;116;25483;24216;23374
1205;6859;118;118;116;23841;22874;24609
1168;6758;118;118;116;24544;24381;24566
1188;6919;118;118;116;24026;24450;24302
1133;6784;118;118;116;24238;24017;24125
1166;6743;118;118;116;23472;24218;23418
1144;6634;118;118;116;24843;23850;24471
1147;6684;118;118;116;23706;23795;23439
1869;6699;118;118;116;24271;25501;23574
1127;6708;118;118;116;23880;24681;23974
1204;6714;118;118;120;24239;23398;23771
1173;6515;118;118;116;23774;23327;23825
1123;6746;118;118;116;23443;23991;24659
1192;6825;118;118;116;24190;23878;23490
1175;7312;118;118;116;23947;23810;23372
1138;6707;118;118;116;24556;23848;25009
1320;6922;118;118;116;23845;26247;23686
1294;6741;118;118;116;24593;25710;24060
1225;6872;118;118;116;26485;25871;25347
1242;7344;118;118;116;24382;25559;23891
1143;6358;118;118;120;25393;24395;24375
1176;7085;118;118;120;24093;24261;24866
1939;6857;118;118;120;23653;25072;23950
1154;6563;118;118;120;24268;23914;24182
1150;6940;118;118;116;24684;24361;24067
1263;6416;118;118;120;23872;23990;23580
1132;6614;118;118;116;24310;24015;23626
1249;7000;118;118;116;24607;23511;24086
1143;6725;118;118;116;24096;23194;23541
1124;6803;118;118;116;24783;23276;23664
1339;6727;118;118;116;23896;23932;23902
1132;6811;118;118;116;24628;23805;24668
1186;6729;118;118;116;23756;24121;23276
1145;6875;118;118;120;24677;24213;23895
1159;6441;118;118;116;24330;23910;23881
1185;6383;118;118;116;25067;23968;24700
1309;6739;118;118;116;24128;23910;23309
1181;6812;118;118;116;24025;23851;24328
1165;6864;118;118;116;23898;23666;23453
1155;6862;118;118;116;24382;23644;24149
1302;6570;118;118;116;24546;24631;24906
1186;6811;118;118;116;26023;25468;24609
1181;7098;118;118;116;24481;23848;24832
1142;6718;118;118;116;24103;24667;24443
1184;6848;118;118;116;24789;23403;24152
1189;6714;118;118;116;23773;23499;24385
1421;6962;118;118;116;23565;24705;24300
1223;6857;118;118;116;24558;23307;24142
1241;7313;118;118;116;23954;23937;24022
1189;6417;118;118;120;24020;24109;24785
1130;6789;118;118;116;24193;24353;23112
1254;6810;118;118;116;24048;24335;23753
1152;6820;118;118;120;24401;23866;24151
1839;7291;118;118;116;24057;25793;25176
1214;6784;118;118;116;24734;23864;24143
1211;6665;118;118;116;24256;23788;25210
1251;6420;118;118;116;24284;24712;24297
1196;6737;118;118;116;24505;24051;24220
1163;6420;118;118;116;25058;24477;24859
1228;6908;118;118;116;24399;24156;24353
1166;6805;118;118;116;25377;24947;24663
1225;6653;118;118;116;24096;23912;24220
1185;6960;118;118;120;23580;23772;24809
1224;6773;118;118;116;24279;24344;24002
1199;6408;118;118;116;24320;24080;24930
1220;6601;118;118;116;24003;23712;23664
1191;6637;118;118;116;23981;24451;23779
1203;6494;118;118;120;23393;25358;23745
1178;6765;118;118;116;24534;24428;23638
1130;6893;118;118;116;24570;24035;23352
1279;6641;118;118;116;23783;24531;23196
1185;6966;118;118;116;24307;23571;24088
1167;6723;118;118;116;24175;24338;23501
1131;6203;118;118;116;23860;23466;24172
1142;6658;118;118;116;24518;23540;22815
1159;7422;118;118;116;24199;23798;24162
1129;6691;118;118;116;24919;23412;23488
1163;6408;118;118;120;24521;24720;23767
1691;6734;118;118;116;24774;23689;23673
1123;6702;118;118;116;24300;23958;23232
1228;6937;118;118;116;24921;24551;23456
1250;6981;118;118;116;23885;23788;24177
1165;6860;118;118;116;23848;40034;24317
1173;6663;118;118;116;25333;24667;25339
1362;6706;118;118;116;25245;24324;23207
1702;6699;118;118;116;24059;23580;24312
1182;6647;118;118;120;23514;24263;24002
1328;6523;118;118;116;25343;23957;23599
